amount,hour_of_day,day_of_week,is_online,merchant_risk,country_risk,customer_age_days,transaction_count_24h,amount_zscore,distance_from_home,device_age_days,is_new_device,distinct_merchants_24h,time_since_last_txn_hours,is_fraud
94.52,14,2,0,0.1312,0.1383,757,2,-0.217,42.1,305,0,2,53.409,0
129.11,22,2,0,0.3724,0.1044,876,2,0.444,31.3,186,0,2,6.651,0
78.61,11,0,1,0.2539,0.0596,759,2,-0.408,16.8,200,0,4,10.853,0
34.47,11,1,1,0.2659,0.1614,682,2,0.344,54.7,194,0,1,13.96,0
169.13,18,3,0,0.3047,0.281,815,2,-0.408,8.9,438,0,4,62.531,0
111.04,13,1,1,0.5113,0.0526,410,1,-1.007,40.1,159,0,0,0.111,0
218.99,10,3,0,0.1405,0.1137,793,4,1.554,22.4,339,1,1,11.874,0
90.23,15,3,1,0.0876,0.1478,1659,1,1.524,45.8,148,0,2,17.913,0
273.95,8,3,0,0.3405,0.1487,1327,2,0.121,11.9,413,0,1,11.632,0
268.39,10,2,0,0.2668,0.0292,1241,3,-2.92,7.8,140,0,0,9.428,0
25.39,17,2,0,0.4158,0.0936,793,4,-0.028,10.2,341,0,1,4.665,0
203.78,13,1,1,0.3779,0.2741,302,0,-1.07,6.7,105,0,0,0.815,0
41.39,18,4,0,0.2219,0.0373,568,1,1.33,3.6,515,0,2,19.334,0
216.74,19,1,0,0.2782,0.0704,830,2,1.643,3.5,249,0,0,9.161,0
141.81,10,2,0,0.1639,0.0209,691,1,1.012,32.0,262,0,1,20.683,0
65.47,12,3,0,0.0347,0.1479,1176,1,0.223,40.7,234,0,1,18.039,0
152.5,11,1,1,0.1502,0.1834,1140,4,1.61,29.1,102,0,0,35.703,0
105.38,12,6,0,0.2257,0.3064,604,2,-0.432,16.8,200,0,0,5.136,0
498.04,18,4,1,0.1081,0.0649,856,2,1.17,4.3,78,1,4,22.572,0
210.11,13,2,0,0.2423,0.0644,518,7,0.119,30.3,183,0,2,25.574,0
182.37,13,1,1,0.2019,0.3679,898,2,-0.269,32.2,181,1,1,17.638,0
114.51,18,0,0,0.0978,0.4503,830,2,-0.327,7.6,175,0,0,15.823,0
214.61,22,0,0,0.2628,0.3109,739,1,-0.815,13.1,151,1,2,5.853,0
88.69,10,3,1,0.2078,0.06,247,5,1.096,22.8,135,0,0,5.319,0
467.29,10,5,1,0.2541,0.1239,778,4,-1.009,24.0,74,0,2,18.533,0
152.3,21,0,0,0.0873,0.0438,571,8,-2.699,10.9,118,0,2,5.555,0
413.15,17,4,1,0.2189,0.1746,958,1,-1.087,8.2,460,0,0,20.933,0
82.38,20,2,1,0.047,0.1237,637,1,-3.197,27.8,176,0,1,5.56,0
294.96,10,2,1,0.232,0.1309,873,2,-0.378,2.4,281,0,0,4.041,0
67.61,21,3,1,0.2811,0.0829,747,3,-1.157,3.3,398,0,2,1.782,0
149.88,22,2,0,0.3652,0.3771,1065,3,-0.11,25.8,168,0,0,9.79,0
56.46,9,2,1,0.2934,0.1097,471,3,-0.267,2.3,259,0,2,5.582,0
229.64,22,3,1,0.0575,0.2516,887,5,-1.808,6.8,96,0,2,3.025,0
149.34,18,0,1,0.1911,0.0929,899,1,-0.028,10.5,167,0,2,18.713,0
76.7,13,5,1,0.4363,0.3704,573,1,-0.318,14.4,173,0,0,23.704,0
283.49,16,2,0,0.1208,0.0742,560,1,-0.933,18.6,257,0,2,3.575,0
84.76,18,2,0,0.1116,0.2554,465,3,-1.143,7.9,198,0,2,4.819,0
93.45,12,2,1,0.5357,0.1889,874,4,0.842,16.7,139,0,0,52.144,0
114.55,19,6,1,0.0927,0.2409,900,3,0.201,11.2,196,0,2,11.389,0
99.27,9,2,1,0.1118,0.0709,657,1,1.262,25.5,119,0,0,3.885,0
198.24,20,0,1,0.1808,0.095,296,2,-0.782,16.9,140,0,2,17.09,0
210.5,20,0,1,0.1198,0.057,672,4,0.55,4.2,231,0,0,1.191,0
91.6,19,6,0,0.1689,0.2343,723,1,-1.447,20.4,154,0,0,66.558,0
494.51,14,1,1,0.1128,0.1655,857,2,0.077,29.3,210,0,0,6.325,0
92.25,11,4,0,0.2057,0.1314,818,3,-0.149,27.6,340,0,1,1.243,0
239.28,12,6,0,0.2625,0.2349,781,5,-0.594,56.9,206,0,1,12.521,0
63.77,18,4,1,0.1162,0.3025,434,0,-0.142,35.2,92,0,2,9.169,0
182.86,19,1,0,0.2235,0.0703,926,3,2.027,9.9,168,0,2,4.984,0
266.21,21,6,0,0.2907,0.0995,1143,1,-1.289,2.8,60,0,1,18.315,0
68.47,17,2,1,0.1709,0.2516,1324,1,-0.276,49.6,176,0,1,41.173,0
51.08,17,0,1,0.052,0.3402,520,3,-1.063,31.4,395,1,0,2.792,0
210.24,11,1,1,0.1647,0.1456,663,0,-0.613,12.7,207,0,0,8.662,0
428.5,17,1,1,0.2027,0.2326,413,2,1.115,11.3,322,0,2,19.661,0
172.62,12,1,1,0.1319,0.0518,967,2,1.004,15.6,118,0,1,6.043,0
51.48,18,2,0,0.21,0.0782,559,3,-0.792,14.2,374,0,1,0.606,0
531.34,20,2,1,0.5171,0.2735,637,0,0.216,33.8,175,0,2,0.66,0
37.71,13,2,1,0.2819,0.3501,572,4,1.522,22.5,109,0,1,15.238,0
244.16,19,4,0,0.1596,0.2296,535,1,-1.594,5.6,154,0,0,12.548,0
85.8,15,0,1,0.0552,0.0158,729,3,-1.375,38.1,204,1,2,10.488,0
370.62,17,2,1,0.1513,0.2327,555,0,0.292,2.8,164,0,1,7.413,0
84.38,20,3,0,0.0338,0.3356,995,2,-0.506,13.4,48,0,0,13.964,0
164.35,13,5,0,0.104,0.1317,459,2,0.986,14.8,95,0,1,0.566,0
179.25,12,1,1,0.228,0.0447,573,4,-2.213,1.0,379,0,1,8.426,0
78.9,14,2,1,0.2733,0.3122,635,3,-1.764,19.4,223,0,2,7.952,0
194.05,13,3,1,0.2253,0.249,581,2,-0.278,45.3,56,0,1,14.697,0
176.16,20,6,0,0.2394,0.1698,828,1,0.312,7.2,267,0,1,2.286,0
866.65,12,4,0,0.7393,0.6666,138,10,3.183,10.0,18,0,5,0.381,1
41.21,16,1,1,0.2604,0.1889,445,6,-0.446,73.1,399,1,1,23.604,0
117.37,18,4,1,0.0457,0.1649,627,4,1.81,27.4,172,0,1,15.383,0
56.84,18,3,0,0.4494,0.0903,880,1,1.979,6.0,67,0,3,20.946,0
239.84,17,4,0,0.0549,0.0507,229,1,-0.063,14.4,257,0,0,3.392,0
372.26,12,2,0,0.2117,0.2223,215,3,0.998,18.3,267,0,1,16.047,0
316.2,12,0,1,0.152,0.1387,810,2,1.842,3.6,409,0,1,15.038,0
90.72,20,2,0,0.0942,0.1562,743,3,-1.227,13.8,61,0,2,2.163,0
151.65,22,2,0,0.0544,0.1267,1205,5,0.461,56.1,180,1,3,17.535,0
59.83,14,3,0,0.2085,0.1378,592,3,0.479,29.0,171,0,1,26.334,0
181.52,17,6,0,0.2264,0.1137,685,3,-1.636,8.0,97,0,2,7.55,0
204.68,18,1,0,0.0508,0.1085,377,1,1.08,3.2,338,0,2,1.249,0
69.13,17,5,1,0.1188,0.1853,331,2,1.354,5.1,437,0,0,18.688,0
330.26,20,2,1,0.6197,0.5392,64,5,3.993,892.7,14,1,8,0.108,1
1919.64,13,2,0,0.223,0.1409,206,2,-0.496,37.7,181,0,1,9.713,0
774.21,14,2,0,0.3807,0.1021,596,1,2.17,11.7,92,0,3,1.578,0
212.22,12,1,0,0.2771,0.1562,738,0,1.219,18.1,227,0,3,0.381,0
21.06,21,1,0,0.0896,0.1053,1098,2,-1.753,30.4,215,0,1,1.484,0
652.78,21,3,1,0.3624,0.0898,465,7,-0.347,26.9,233,0,1,5.09,0
220.01,21,5,0,0.1506,0.2664,1079,2,1.234,12.2,160,1,1,1.271,0
125.08,18,0,1,0.0235,0.0882,580,1,-0.412,9.9,185,0,1,5.896,0
163.73,18,3,1,0.1397,0.1416,555,1,0.272,1.9,141,0,2,17.18,0
131.41,14,3,1,0.0927,0.0599,425,5,1.649,36.3,120,0,2,7.646,0
199.63,18,4,0,0.2057,0.045,1497,0,0.5,19.6,413,0,3,61.002,0
64.54,18,1,0,0.2191,0.0534,137,2,0.387,13.3,186,0,1,5.734,0
70.23,12,6,1,0.2446,0.0351,1010,3,-0.662,40.9,208,0,2,8.06,0
107.92,21,3,0,0.1065,0.021,503,4,0.024,6.5,186,0,2,11.495,0
157.67,17,2,1,0.1878,0.1783,834,3,0.488,23.7,245,0,3,2.904,0
33.37,18,2,1,0.178,0.1298,870,0,-0.55,6.1,129,0,2,17.932,0
129.58,7,3,0,0.051,0.3131,503,3,1.467,20.7,37,0,1,13.472,0
67.95,14,5,0,0.2016,0.1942,518,2,0.897,0.3,307,0,1,6.678,0
163.09,20,1,1,0.0659,0.2342,357,1,0.941,27.0,152,0,1,4.301,0
155.06,9,1,1,0.131,0.0161,918,3,1.399,16.6,252,1,2,29.779,0
57.46,12,6,1,0.0143,0.1795,525,2,-1.344,35.4,71,0,3,4.176,0
143.68,18,5,0,0.3704,0.3739,416,0,-0.515,18.5,205,0,3,5.308,0
228.18,19,4,1,0.2833,0.1903,493,2,1.153,8.3,189,0,0,23.364,0
81.82,19,1,1,0.1269,0.1307,614,2,0.194,10.0,124,0,4,6.174,0
193.14,17,4,1,0.1688,0.1951,830,3,-0.698,24.5,163,0,2,6.992,0
72.13,18,0,1,0.3087,0.3338,698,5,0.471,21.6,253,0,1,1.335,0
185.61,18,2,0,0.2406,0.1585,550,3,1.526,55.7,281,0,0,15.54,0
160.21,15,6,0,0.4481,0.4367,627,3,1.469,12.2,220,0,0,0.988,0
207.7,18,3,1,0.1306,0.3433,544,1,-0.281,22.0,201,0,0,1.061,0
485.37,11,2,1,0.1191,0.364,242,1,1.736,20.2,145,1,2,1.822,0
41.18,11,3,1,0.523,0.0714,938,2,-0.961,3.0,98,0,1,7.764,0
235.33,18,3,1,0.1151,0.0421,334,2,0.673,32.2,221,0,3,10.313,0
152.33,18,4,0,0.2211,0.337,476,1,0.255,27.8,213,0,0,2.664,0
133.72,12,2,1,0.201,0.3157,670,2,0.214,36.1,445,0,1,46.771,0
204.08,11,0,1,0.3459,0.0885,602,3,0.127,1.4,128,0,3,7.913,0
203.6,14,3,1,0.0669,0.1532,335,5,1.569,4.6,386,0,1,1.608,0
132.77,11,1,1,0.0342,0.1075,696,2,-0.563,8.8,188,0,1,9.112,0
410.31,18,3,1,0.0753,0.1059,382,2,0.03,24.4,181,0,2,11.261,0
234.14,16,6,0,0.2473,0.3405,373,1,0.031,68.1,61,0,1,10.75,0
61.39,18,1,1,0.3405,0.3328,992,3,-0.042,11.3,243,0,0,3.894,0
280.73,13,2,0,0.0138,0.0651,472,0,1.103,7.8,78,0,2,6.709,0
88.84,11,1,0,0.0769,0.355,980,6,1.301,27.4,77,0,1,12.203,0
363.33,10,3,1,0.24,0.1681,1254,3,0.095,5.2,241,0,0,20.761,0
37.24,16,5,0,0.1879,0.1031,880,2,-1.546,27.0,84,0,3,1.738,0
104.89,16,5,1,0.2754,0.0511,549,5,0.387,0.7,317,0,0,13.418,0
227.58,19,1,1,0.0423,0.0405,703,6,2.467,15.7,109,0,4,7.587,0
26.18,17,5,1,0.1374,0.3884,273,1,0.512,17.1,216,0,2,8.259,0
111.7,10,3,0,0.0667,0.1374,736,1,-0.105,63.8,529,1,1,12.362,0
524.16,16,4,1,0.1643,0.1588,796,2,0.895,19.7,189,0,0,0.921,0
233.31,19,5,1,0.2396,0.0947,344,1,-1.735,25.2,282,0,2,36.202,0
66.04,15,4,1,0.1203,0.4961,1256,4,-0.264,1.4,88,0,4,17.975,0
59.6,11,1,1,0.1276,0.1626,867,3,-0.862,0.5,202,0,3,2.928,0
107.34,19,4,0,0.0415,0.2236,728,1,0.614,2.8,351,1,1,0.382,0
102.88,6,3,1,0.0191,0.0501,1147,1,0.054,19.4,285,0,2,0.644,0
107.43,17,6,0,0.0967,0.218,578,2,-0.811,40.7,396,0,2,6.852,0
187.5,18,2,1,0.1523,0.1204,448,1,-0.47,37.4,243,0,1,11.272,0
333.05,14,0,0,0.3788,0.0634,328,3,0.464,8.1,263,0,2,4.958,0
128.96,20,6,0,0.0535,0.1808,425,0,-0.247,9.4,208,0,1,21.851,0
131.0,17,5,0,0.3508,0.0428,702,3,-1.356,36.8,359,0,6,7.157,0
181.42,11,3,1,0.1244,0.2068,292,0,-0.019,17.4,350,0,3,19.363,0
431.88,14,3,0,0.0741,0.0953,959,3,-1.476,7.9,196,0,0,28.324,0
135.93,13,0,1,0.1147,0.0751,632,0,0.011,9.0,283,0,1,6.429,0
73.1,11,1,1,0.2348,0.094,401,0,-0.46,26.1,172,0,1,32.544,0
359.55,21,6,0,0.3693,0.2708,1024,2,-0.819,13.2,198,0,1,4.155,0
80.13,21,2,0,0.1595,0.2133,652,3,-0.205,7.1,174,0,1,10.867,0
272.51,10,2,1,0.2808,0.0374,460,1,-1.131,4.4,40,0,2,3.099,0
167.18,12,3,1,0.1431,0.1862,848,2,-0.691,25.3,133,1,1,2.191,0
274.05,11,3,1,0.0523,0.1797,916,0,0.048,21.8,112,0,0,5.063,0
151.57,19,1,1,0.1053,0.0878,337,5,0.551,21.1,174,0,1,27.008,0
119.68,17,2,1,0.1381,0.2522,207,3,0.746,20.6,158,0,2,17.203,0
180.14,10,1,0,0.0605,0.1864,563,4,0.896,10.2,317,0,3,1.501,0
422.73,18,2,1,0.0385,0.1791,409,3,0.254,42.1,206,0,1,0.432,0
67.75,11,5,0,0.2339,0.1091,379,2,-1.521,2.3,188,0,1,42.567,0
31.11,9,6,1,0.4193,0.1379,723,2,-0.096,4.9,169,0,0,4.035,0
128.5,19,1,1,0.1123,0.2047,1124,2,1.226,12.4,44,0,0,3.183,0
130.63,11,3,0,0.0756,0.0971,1361,1,-2.691,41.4,196,0,0,0.396,0
665.52,17,1,1,0.0789,0.0985,242,4,0.124,14.1,356,0,0,35.661,0
135.56,18,4,1,0.1563,0.2832,652,0,-1.136,30.1,77,0,2,0.203,0
117.29,23,0,0,0.0671,0.2651,515,2,-0.013,37.5,145,1,2,6.848,0
411.75,21,1,0,0.2016,0.3477,534,0,-1.519,8.9,172,0,0,0.532,0
176.09,17,6,1,0.2277,0.204,751,2,1.084,0.4,405,0,2,4.718,0
93.91,18,2,0,0.2662,0.0606,294,1,-0.723,45.1,274,1,3,17.238,0
235.42,17,4,1,0.1121,0.1192,445,7,0.012,24.2,171,0,2,42.349,0
75.94,10,4,0,0.2549,0.3189,485,3,-0.494,36.8,66,0,0,1.874,0
505.91,16,1,0,0.2174,0.1176,728,0,-0.717,26.5,202,0,2,4.608,0
201.33,18,3,0,0.1952,0.1568,557,1,1.615,19.4,160,1,1,4.398,0
208.29,12,0,1,0.1878,0.3289,513,2,0.777,38.7,225,0,0,26.038,0
437.91,20,3,1,0.2255,0.1083,1276,2,-0.567,24.1,222,0,1,45.23,0
178.14,11,3,1,0.2043,0.0574,1196,1,-1.463,52.3,210,0,2,18.361,0
107.86,19,5,1,0.5126,0.1859,529,3,0.735,1.9,119,0,0,24.82,0
512.88,18,2,1,0.404,0.1373,509,6,0.45,17.1,116,0,3,14.864,0
159.62,18,0,1,0.0905,0.1737,862,0,0.43,25.3,202,0,0,20.26,0
265.29,12,3,1,0.0181,0.2382,768,1,1.164,26.2,219,0,3,0.139,0
367.52,11,1,0,0.0974,0.2052,229,4,-0.065,7.6,76,0,1,2.725,0
190.5,18,4,1,0.1925,0.1524,660,1,0.131,10.0,162,0,0,7.181,0
89.42,8,3,1,0.18,0.0565,768,2,0.479,10.7,109,0,1,80.538,0
152.97,14,1,0,0.3496,0.415,779,0,1.574,5.1,164,0,0,37.911,0
60.49,12,4,1,0.3644,0.3136,516,3,-0.124,18.2,211,0,2,15.008,0
261.66,18,1,0,0.2742,0.0821,556,3,-0.035,3.1,178,0,1,22.131,0
202.16,18,0,0,0.4139,0.0199,649,2,1.204,10.3,158,0,2,4.021,0
62.25,17,4,1,0.1296,0.0498,704,1,1.323,13.8,283,0,2,0.469,0
99.34,11,2,0,0.0831,0.0819,759,3,0.313,8.4,384,0,0,32.037,0
111.92,19,3,1,0.172,0.4571,807,2,0.626,12.5,395,0,1,8.002,0
152.33,12,4,1,0.1273,0.257,745,0,1.249,15.4,421,1,0,32.883,0
50.95,14,1,1,0.2347,0.1324,591,2,0.972,24.3,232,0,1,4.465,0
207.27,18,0,1,0.2465,0.1137,918,0,0.785,15.2,100,0,3,6.327,0
252.37,12,5,0,0.3498,0.1324,907,0,0.899,3.7,121,0,3,19.525,0
65.82,8,2,0,0.1824,0.3021,648,4,1.047,0.3,195,0,2,4.895,0
147.34,11,3,1,0.2566,0.1461,932,0,1.171,28.8,380,0,1,39.95,0
68.26,18,5,1,0.1587,0.1583,967,1,-0.245,1.7,76,0,2,0.294,0
121.21,21,4,1,0.0942,0.0545,445,2,0.705,10.2,214,0,1,6.389,0
79.31,20,1,1,0.1235,0.2079,871,1,-0.76,25.6,206,0,2,3.767,0
666.58,11,5,1,0.0879,0.1533,529,1,-0.103,36.7,261,1,2,7.766,0
105.12,18,2,1,0.318,0.1213,775,6,-0.626,4.1,141,1,1,0.488,0
123.76,11,0,0,0.1755,0.1881,292,3,-0.128,25.1,135,0,2,6.966,0
143.8,17,1,0,0.1231,0.1799,432,0,-2.168,38.2,210,0,2,2.976,0
171.96,8,0,1,0.2182,0.1484,673,1,1.626,4.6,199,0,4,50.784,0
35.28,17,3,1,0.2826,0.0761,699,3,2.254,26.4,115,0,2,3.658,0
124.2,10,1,0,0.1473,0.1053,506,0,0.801,19.0,207,0,1,30.825,0
108.15,15,3,0,0.1275,0.2453,232,0,-0.029,11.3,181,0,1,54.6,0
53.56,14,1,0,0.0613,0.3156,730,3,-0.444,7.6,234,0,2,1.503,0
484.59,8,4,1,0.0564,0.2523,754,3,1.474,11.5,240,0,4,4.125,0
63.43,10,2,0,0.1374,0.1406,742,1,0.678,0.0,114,0,1,11.003,0
181.54,14,4,0,0.1791,0.1481,822,1,-1.324,54.2,166,0,0,14.666,0
1086.51,18,3,1,0.4027,0.0772,850,3,-0.438,42.3,184,0,1,5.634,0
245.35,9,1,0,0.3157,0.2682,847,3,0.763,33.6,293,0,3,56.984,0
114.92,8,6,1,0.0479,0.4168,816,2,-1.294,22.4,200,0,0,1.571,0
359.19,12,4,1,0.0493,0.0994,764,6,1.002,24.6,205,0,1,5.115,0
119.78,10,4,1,0.0237,0.1301,860,2,-0.476,10.4,271,0,2,13.018,0
146.84,18,1,1,0.1584,0.2284,569,0,-0.539,4.7,338,0,1,20.593,0
431.51,19,0,0,0.1599,0.2296,755,2,-0.143,38.1,88,0,0,43.45,0
89.16,13,6,1,0.0995,0.1956,1082,4,-1.151,10.6,46,0,1,34.521,0
5869.39,3,1,1,0.7472,0.703,56,10,5.777,839.8,3,0,3,2.461,1
47.69,21,6,0,0.2652,0.2717,645,1,-1.938,15.6,130,0,6,0.736,0
83.85,19,2,1,0.4237,0.2288,516,2,-0.4,30.1,273,0,2,4.191,0
139.67,19,3,1,0.2098,0.1017,206,2,0.43,12.8,79,0,0,11.122,0
136.61,20,1,1,0.0396,0.127,1047,0,0.43,14.7,329,1,1,31.927,0
82.81,13,4,0,0.0281,0.2172,757,2,-0.927,37.5,206,1,2,4.694,0
56.21,10,2,0,0.0667,0.2141,1166,2,0.071,15.2,215,1,0,9.975,0
390.25,10,3,1,0.2333,0.2841,659,1,0.272,6.7,141,0,1,7.41,0
114.35,17,3,1,0.0945,0.047,489,3,-0.516,11.1,375,0,1,5.246,0
107.52,7,6,1,0.057,0.084,711,2,1.415,2.3,256,0,2,0.485,0
92.83,20,2,0,0.0164,0.2162,605,2,-0.984,15.7,204,0,2,57.572,0
41.99,18,6,1,0.4859,0.2659,386,3,1.217,42.1,327,0,1,1.824,0
387.62,12,0,1,0.1322,0.1974,513,1,-1.337,26.1,287,1,0,0.768,0
1205.64,18,3,1,0.1069,0.2227,534,1,1.143,18.0,164,0,1,4.055,0
384.83,21,3,1,0.5708,0.1393,1240,3,0.528,7.8,481,0,3,8.041,0
125.94,19,2,1,0.3463,0.0637,846,2,0.042,23.8,197,0,0,2.232,0
152.49,11,1,0,0.061,0.1805,442,2,0.549,16.9,183,0,2,6.885,0
433.59,5,4,1,0.904,0.679,253,8,3.363,142.8,12,1,3,0.091,1
173.67,18,2,1,0.0888,0.3187,477,2,0.656,6.5,87,0,0,1.916,0
76.21,17,4,0,0.0237,0.0576,206,2,-0.965,10.6,149,0,1,2.668,0
717.64,12,1,1,0.1816,0.1755,445,1,0.667,36.8,98,0,1,4.24,0
90.79,18,6,1,0.2093,0.0394,1023,2,0.611,10.8,183,0,1,8.246,0
158.41,9,5,1,0.231,0.078,912,1,-0.268,26.2,135,0,1,6.504,0
268.89,18,4,1,0.0468,0.1325,671,2,-0.691,58.2,207,0,0,15.621,0
265.52,18,4,1,0.2356,0.2546,596,0,0.623,3.2,160,1,3,58.733,0
47.48,18,4,0,0.1718,0.1322,825,1,-0.57,11.9,148,0,4,13.44,0
98.79,19,1,1,0.1221,0.0529,684,0,0.167,49.0,248,0,2,22.327,0
197.0,17,6,1,0.0485,0.1289,405,2,-0.482,22.0,175,0,0,13.185,0
153.58,17,1,0,0.461,0.0676,457,1,-0.346,8.8,149,0,1,15.673,0
78.02,11,5,0,0.2692,0.0068,386,1,-0.439,27.0,365,0,2,10.456,0
169.2,18,3,0,0.1292,0.1276,638,4,0.6,30.9,108,0,2,9.619,0
55.87,10,4,0,0.0644,0.0863,860,3,0.81,22.9,240,1,0,0.567,0
199.53,13,2,1,0.0519,0.0811,709,3,1.131,2.1,248,0,2,1.262,0
77.51,17,1,1,0.0618,0.0913,415,3,0.24,4.9,357,1,4,18.239,0
312.84,14,4,0,0.2079,0.1436,1032,1,-0.067,23.0,303,0,2,4.7,0
178.92,19,4,0,0.2072,0.2417,542,1,-1.133,26.2,94,0,1,3.191,0
181.67,9,0,0,0.1304,0.1616,406,3,-0.955,10.1,283,0,2,7.781,0
162.93,17,3,0,0.4415,0.0939,648,0,2.759,1.8,59,0,1,8.424,0
243.28,19,5,0,0.2639,0.3067,663,1,0.026,10.4,106,0,1,0.477,0
104.09,10,3,0,0.1913,0.2495,441,3,-1.216,11.4,212,1,0,4.446,0
117.07,13,2,0,0.3079,0.0947,1542,3,0.111,53.3,125,0,0,20.457,0
154.61,19,2,1,0.1872,0.1666,302,3,-0.868,25.3,190,0,0,31.077,0
210.89,10,0,1,0.4833,0.0979,474,0,-0.276,22.5,230,0,2,34.077,0
296.67,9,5,0,0.1288,0.3472,515,3,2.713,9.9,132,0,1,4.385,0
441.32,11,6,1,0.2869,0.1022,425,2,0.576,22.7,229,1,1,3.05,0
29.24,22,4,1,0.2089,0.1744,774,3,-1.907,20.3,304,0,4,10.294,0
376.7,20,4,0,0.1006,0.0854,802,1,-0.038,18.4,89,0,4,6.282,0
30.27,17,4,1,0.5711,0.3976,577,1,-1.194,33.5,212,0,0,11.561,0
48.45,11,1,1,0.2358,0.1755,257,1,-0.86,11.5,235,0,4,7.52,0
541.35,18,5,1,0.0948,0.2505,642,1,1.192,21.5,205,0,4,27.35,0
144.26,13,3,0,0.1728,0.3297,442,1,0.526,53.9,255,0,3,12.275,0
212.91,19,0,1,0.1252,0.1233,487,2,-0.837,15.2,333,0,0,11.205,0
136.11,12,3,0,0.0815,0.4019,292,0,-2.362,7.7,427,0,2,29.507,0
99.01,21,3,0,0.2544,0.05,643,2,-1.705,17.3,209,1,2,10.849,0
28.32,20,0,1,0.2321,0.3422,330,1,0.169,16.4,286,0,2,5.831,0
196.87,10,3,1,0.1942,0.0565,350,1,0.277,25.0,160,0,0,10.821,0
251.62,14,2,1,0.4242,0.2048,928,3,-0.12,36.6,82,0,0,0.59,0
129.64,19,0,1,0.2465,0.0777,557,0,-0.922,26.4,318,0,0,4.258,0
106.86,12,5,1,0.2334,0.087,565,0,1.167,6.2,89,1,1,1.3,0
84.6,17,4,0,0.2376,0.4324,1161,2,0.49,8.7,122,0,0,56.486,0
170.06,20,4,1,0.2283,0.0424,853,1,-0.147,21.1,190,0,1,34.836,0
27.23,12,2,0,0.0646,0.1003,1173,2,0.013,18.1,471,0,4,4.719,0
385.73,10,6,0,0.282,0.0644,322,2,1.135,4.2,322,0,1,8.931,0
355.16,13,2,1,0.0511,0.0398,730,1,0.013,1.0,195,0,0,18.755,0
122.05,12,2,1,0.148,0.1463,494,1,-0.03,8.2,123,0,3,5.74,0
171.28,8,5,1,0.1288,0.0784,364,0,-0.468,46.3,175,0,0,3.391,0
83.07,12,2,1,0.5128,0.2914,928,0,0.374,19.1,269,0,1,12.965,0
139.53,15,2,1,0.148,0.0707,434,1,-0.124,3.9,336,0,2,31.657,0
419.89,12,1,1,0.6269,0.7413,54,7,7.836,215.9,21,1,4,3.739,1
82.11,10,0,0,0.1169,0.1266,581,0,-0.114,1.3,147,0,0,9.265,0
357.09,11,1,1,0.1286,0.0357,1119,2,-0.981,21.0,165,0,3,4.797,0
92.37,8,1,1,0.1824,0.3154,756,1,0.749,5.9,205,0,2,5.419,0
71.7,19,2,0,0.0757,0.1455,481,0,-3.12,19.0,183,0,1,16.688,0
907.73,0,3,1,0.5798,0.6538,39,5,3.733,382.1,11,0,6,0.074,1
109.1,16,6,1,0.0281,0.0255,340,3,-0.433,23.2,338,0,2,0.644,0
309.27,20,6,1,0.0665,0.1679,776,0,-0.08,20.6,191,0,0,17.385,0
349.49,19,2,0,0.1916,0.2342,512,3,-0.899,25.9,186,0,5,11.003,0
282.09,13,3,1,0.3334,0.0121,608,1,1.425,30.9,17,0,4,8.6,0
138.31,12,3,1,0.1159,0.4387,535,2,0.772,34.8,390,0,2,12.449,0
149.16,22,2,0,0.1602,0.3882,1037,0,-0.165,2.1,149,0,1,8.589,0
879.54,18,0,1,0.1347,0.2158,570,3,0.218,20.0,97,0,3,8.954,0
168.35,18,5,0,0.257,0.2018,428,3,-0.946,8.9,185,0,1,4.102,0
803.69,13,6,1,0.0987,0.1275,887,1,-0.197,12.5,215,0,0,21.977,0
302.35,14,5,1,0.2388,0.048,799,1,-1.478,8.8,94,0,1,5.312,0
117.57,16,0,0,0.0504,0.1372,548,3,-1.338,9.2,227,0,0,3.211,0
608.86,21,3,0,0.125,0.061,280,2,0.556,21.5,193,1,3,2.531,0
481.31,16,1,1,0.1074,0.2395,554,2,-0.727,4.5,158,0,4,4.498,0
79.07,18,4,1,0.2161,0.2156,560,1,-1.736,23.1,87,0,2,9.219,0
193.31,20,2,0,0.1125,0.2347,862,4,-0.013,20.0,297,0,3,1.386,0
68.49,12,0,1,0.1894,0.1036,811,1,-0.871,14.4,138,0,1,1.505,0
106.6,12,0,1,0.0806,0.2271,678,1,-1.029,57.0,258,0,1,14.966,0
85.02,18,0,1,0.195,0.1437,491,1,-0.626,9.3,75,0,2,0.304,0
60.78,18,5,1,0.0738,0.0412,671,2,-1.179,14.9,199,0,1,2.048,0
202.57,18,0,0,0.1348,0.3329,635,2,-0.794,30.6,241,0,0,15.138,0
77.2,19,4,0,0.2777,0.0756,541,1,-0.013,15.0,267,0,1,11.608,0
70.42,20,4,0,0.0727,0.4577,852,1,0.058,37.5,100,0,2,31.688,0
252.3,21,1,0,0.1495,0.1245,1375,1,2.198,17.9,306,0,1,6.079,0
96.2,12,2,1,0.2205,0.1244,619,1,2.734,14.8,111,0,0,12.051,0
214.69,22,0,1,0.2678,0.2985,785,1,-1.099,6.8,107,0,1,2.701,0
280.97,13,1,1,0.2179,0.3744,731,2,-0.402,27.1,77,0,3,16.665,0
51.16,19,1,1,0.2372,0.1072,616,2,-1.435,7.0,187,0,1,13.944,0
